"filename","notes","authors","licenses","urls"
"legs/pants/thin/shoot.png","original male pants by wulax, edited for female by Joe White, recolors and edits to v3 base by bluecarrot16, teen legs by ElizaWy derived from base, climb/jump/run/sit/emotes/revised combat by JaidynReiman based on ElizaWy's LPC Revised ","bluecarrot16,JaidynReiman,ElizaWy,Joe White,Matthew Krohn (makrohn),Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0,CC-BY-SA 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,http://opengameart.org/content/lpc-clothing-updates,https://opengameart.org/content/lpc-expanded-pants "
"legs/pants/male/hurt.png","original male pants by wulax, recolors and edits to v3 base by bluecarrot16, climb/jump/run/sit/emotes/revised combat by JaidynReiman based on ElizaWy's LPC Revised ","bluecarrot16,JaidynReiman,ElizaWy,Matthew Krohn (makrohn),Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0,CC-BY-SA 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-pants "
"legs/pants/thin/hurt.png","original male pants by wulax, edited for female by Joe White, recolors and edits to v3 base by bluecarrot16, teen legs by ElizaWy derived from base, climb/jump/run/sit/emotes/revised combat by JaidynReiman based on ElizaWy's LPC Revised ","bluecarrot16,JaidynReiman,ElizaWy,Joe White,Matthew Krohn (makrohn),Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0,CC-BY-SA 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,http://opengameart.org/content/lpc-clothing-updates,https://opengameart.org/content/lpc-expanded-pants "
"legs/pants/male/idle.png","original male pants by wulax, recolors and edits to v3 base by bluecarrot16, climb/jump/run/sit/emotes/revised combat by JaidynReiman based on ElizaWy's LPC Revised ","bluecarrot16,JaidynReiman,ElizaWy,Matthew Krohn (makrohn),Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0,CC-BY-SA 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-pants "
"legs/pants/thin/idle.png","original male pants by wulax, edited for female by Joe White, recolors and edits to v3 base by bluecarrot16, teen legs by ElizaWy derived from base, climb/jump/run/sit/emotes/revised combat by JaidynReiman based on ElizaWy's LPC Revised ","bluecarrot16,JaidynReiman,ElizaWy,Joe White,Matthew Krohn (makrohn),Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0,CC-BY-SA 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,http://opengameart.org/content/lpc-clothing-updates,https://opengameart.org/content/lpc-expanded-pants "
"legs/pants/male/run.png","original male pants by wulax, recolors and edits to v3 base by bluecarrot16, climb/jump/run/sit/emotes/revised combat by JaidynReiman based on ElizaWy's LPC Revised ","bluecarrot16,JaidynReiman,ElizaWy,Matthew Krohn (makrohn),Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0,CC-BY-SA 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-pants "
"legs/pants/thin/run.png","original male pants by wulax, edited for female by Joe White, recolors and edits to v3 base by bluecarrot16, teen legs by ElizaWy derived from base, climb/jump/run/sit/emotes/revised combat by JaidynReiman based on ElizaWy's LPC Revised ","bluecarrot16,JaidynReiman,ElizaWy,Joe White,Matthew Krohn (makrohn),Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0,CC-BY-SA 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,http://opengameart.org/content/lpc-clothing-updates,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/male/spellcast.png","Original bases by Redshrike, thrust/shoot bases by Wulax, original overalls by ElizaWy, base animations adapted from v3 overalls by bluecarrot16, leggings by JaidynReiman ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0 ","https://github.com/ElizaWy/LPC/tree/main/Characters/Clothing,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/thin/spellcast.png","Original bases by Redshrike, thrust/shoot bases by Wulax, adapted from sara's leggings to v3 bases by bluecarrot16, jump/run/sit by JaidynReiman based on ElizaWy's and modified to match ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0 ","http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/male/walk.png","Original bases by Redshrike, thrust/shoot bases by Wulax, original overalls by ElizaWy, base animations adapted from v3 overalls by bluecarrot16, leggings by JaidynReiman ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0 ","https://github.com/ElizaWy/LPC/tree/main/Characters/Clothing,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/thin/walk.png","Original bases by Redshrike, thrust/shoot bases by Wulax, adapted from sara's leggings to v3 bases by bluecarrot16, jump/run/sit by JaidynReiman based on ElizaWy's and modified to match ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0 ","http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/male/shoot.png","Original bases by Redshrike, thrust/shoot bases by Wulax, original overalls by ElizaWy, base animations adapted from v3 overalls by bluecarrot16, leggings by JaidynReiman ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0 ","https://github.com/ElizaWy/LPC/tree/main/Characters/Clothing,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/thin/shoot.png","Original bases by Redshrike, thrust/shoot bases by Wulax, adapted from sara's leggings to v3 bases by bluecarrot16, jump/run/sit by JaidynReiman based on ElizaWy's and modified to match ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0 ","http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/male/hurt.png","Original bases by Redshrike, thrust/shoot bases by Wulax, original overalls by ElizaWy, base animations adapted from v3 overalls by bluecarrot16, leggings by JaidynReiman ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0 ","https://github.com/ElizaWy/LPC/tree/main/Characters/Clothing,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/thin/hurt.png","Original bases by Redshrike, thrust/shoot bases by Wulax, adapted from sara's leggings to v3 bases by bluecarrot16, jump/run/sit by JaidynReiman based on ElizaWy's and modified to match ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0 ","http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/male/idle.png","Original bases by Redshrike, thrust/shoot bases by Wulax, original overalls by ElizaWy, base animations adapted from v3 overalls by bluecarrot16, leggings by JaidynReiman ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0 ","https://github.com/ElizaWy/LPC/tree/main/Characters/Clothing,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/thin/idle.png","Original bases by Redshrike, thrust/shoot bases by Wulax, adapted from sara's leggings to v3 bases by bluecarrot16, jump/run/sit by JaidynReiman based on ElizaWy's and modified to match ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0 ","http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/male/run.png","Original bases by Redshrike, thrust/shoot bases by Wulax, original overalls by ElizaWy, base animations adapted from v3 overalls by bluecarrot16, leggings by JaidynReiman ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0,GPL 3.0 ","https://github.com/ElizaWy/LPC/tree/main/Characters/Clothing,https://opengameart.org/content/lpc-expanded-pants "
"legs/leggings/thin/run.png","Original bases by Redshrike, thrust/shoot bases by Wulax, adapted from sara's leggings to v3 bases by bluecarrot16, jump/run/sit by JaidynReiman based on ElizaWy's and modified to match ","bluecarrot16,ElizaWy,JaidynReiman,Mandi Paugh,William.Thompsonj,Johannes Sjölund (wulax),Stephen Challener (Redshrike) ","OGA-BY 3.0 ","http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-expanded-pants "
"weapon/ranged/bow/great/universal/foreground/shoot.png","modified by daneeklu, from **normal** bow by wulax; walk animations by pvigier; split into layers and tweaked for v3 character bases by bluecarrot16 ","Daniel Eddeland (daneeklu),gr3yh47,Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","CC-BY-SA 3.0 ","https://opengameart.org/content/lpc-weapons-two-bows-a-spear-and-a-trident,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/great/universal/background/hurt.png","modified by daneeklu, from **normal** bow by wulax; walk animations by pvigier; split into layers and tweaked for v3 character bases by bluecarrot16 ","Daniel Eddeland (daneeklu),gr3yh47,Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","CC-BY-SA 3.0 ","https://opengameart.org/content/lpc-weapons-two-bows-a-spear-and-a-trident,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/great/universal/foreground/hurt.png","modified by daneeklu, from **normal** bow by wulax; walk animations by pvigier; split into layers and tweaked for v3 character bases by bluecarrot16 ","Daniel Eddeland (daneeklu),gr3yh47,Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","CC-BY-SA 3.0 ","https://opengameart.org/content/lpc-weapons-two-bows-a-spear-and-a-trident,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/normal/universal/background/shoot.png","original by wulax, walk animations by pvigier, split into layers and tweaked for v3 character bases by bluecarrot16. pvigier has agreed to license this sheet as OGA-BY 3.0+. ","Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/normal/universal/foreground/shoot.png","original by wulax, walk animations by pvigier, split into layers and tweaked for v3 character bases by bluecarrot16. pvigier has agreed to license this sheet as OGA-BY 3.0+. ","Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/normal/universal/background/hurt.png","original by wulax, walk animations by pvigier, split into layers and tweaked for v3 character bases by bluecarrot16. pvigier has agreed to license this sheet as OGA-BY 3.0+. ","Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/normal/universal/foreground/hurt.png","original by wulax, walk animations by pvigier, split into layers and tweaked for v3 character bases by bluecarrot16. pvigier has agreed to license this sheet as OGA-BY 3.0+. ","Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/recurve/universal/background/shoot.png","modified by daneeklu, from **normal** bow by wulax; walk animations by pvigier; split into layers and tweaked for v3 character bases by bluecarrot16 ","Daniel Eddeland (daneeklu),gr3yh47,Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","CC-BY-SA 3.0 ","https://opengameart.org/content/lpc-weapons-two-bows-a-spear-and-a-trident,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/recurve/universal/foreground/shoot.png","modified by daneeklu, from **normal** bow by wulax; walk animations by pvigier; split into layers and tweaked for v3 character bases by bluecarrot16 ","Daniel Eddeland (daneeklu),gr3yh47,Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","CC-BY-SA 3.0 ","https://opengameart.org/content/lpc-weapons-two-bows-a-spear-and-a-trident,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/recurve/universal/background/hurt.png","modified by daneeklu, from **normal** bow by wulax; walk animations by pvigier; split into layers and tweaked for v3 character bases by bluecarrot16 ","Daniel Eddeland (daneeklu),gr3yh47,Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","CC-BY-SA 3.0 ","https://opengameart.org/content/lpc-weapons-two-bows-a-spear-and-a-trident,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/ranged/bow/recurve/universal/foreground/hurt.png","modified by daneeklu, from **normal** bow by wulax; walk animations by pvigier; split into layers and tweaked for v3 character bases by bluecarrot16 ","Daniel Eddeland (daneeklu),gr3yh47,Johannes Sjölund (wulax),Pierre Vigier (pvigier) ","CC-BY-SA 3.0 ","https://opengameart.org/content/lpc-weapons-two-bows-a-spear-and-a-trident,https://opengameart.org/content/lpc-walk-animations-for-bows "
"weapon/magic/crystal/universal/foreground/walk.png"," ","bluecarrot16 ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-more-weapons "
"weapon/magic/crystal/universal/background/walk.png"," ","bluecarrot16 ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-more-weapons "
"weapon/magic/crystal/universal/foreground/hurt.png"," ","bluecarrot16 ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-more-weapons "
"weapon/magic/crystal/universal/background/hurt.png"," ","bluecarrot16 ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-more-weapons "
"weapon/magic/gnarled/universal/foreground/walk.png"," ","bluecarrot16 ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-more-weapons "
"weapon/magic/gnarled/universal/background/walk.png"," ","bluecarrot16 ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-more-weapons "
"weapon/magic/gnarled/universal/foreground/hurt.png"," ","bluecarrot16 ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-more-weapons "
"weapon/magic/gnarled/universal/background/hurt.png"," ","bluecarrot16 ","OGA-BY 3.0+,GPL 3.0,CC-BY 4.0 ","https://opengameart.org/content/lpc-more-weapons "
"weapon/magic/simple/foreground/spellcast.png","original by DrJamgo, hands switched and split into to layers by bluecarrot16 ","bluecarrot16,Dr. Jamgo ","CC0 ","https://opengameart.org/content/lpc-simple-staff "
"weapon/magic/simple/background/spellcast.png","original by DrJamgo, hands switched and split into to layers by bluecarrot16 ","bluecarrot16,Dr. Jamgo ","CC0 ","https://opengameart.org/content/lpc-simple-staff "
"weapon/magic/simple/foreground/walk.png","original by DrJamgo, hands switched and split into to layers by bluecarrot16 ","bluecarrot16,Dr. Jamgo ","CC0 ","https://opengameart.org/content/lpc-simple-staff "
"weapon/magic/simple/background/walk.png","original by DrJamgo, hands switched and split into to layers by bluecarrot16 ","bluecarrot16,Dr. Jamgo ","CC0 ","https://opengameart.org/content/lpc-simple-staff "
"weapon/magic/simple/foreground/hurt.png","original by DrJamgo, hands switched and split into to layers by bluecarrot16 ","bluecarrot16,Dr. Jamgo ","CC0 ","https://opengameart.org/content/lpc-simple-staff "
"weapon/magic/simple/background/hurt.png","original by DrJamgo, hands switched and split into to layers by bluecarrot16 ","bluecarrot16,Dr. Jamgo ","CC0 ","https://opengameart.org/content/lpc-simple-staff "
